Fecha,VelViento
2-1-2014 20:10,2.60626705725192
2-1-2014 20:20,3.6296261137240005
2-1-2014 20:30,10.371846468825334
2-1-2014 20:40,3.48740354352874
2-1-2014 20:50,9.11517147651112
2-1-2014 21:0,3.4942157967358254
2-1-2014 21:10,3.2821249970250386
2-1-2014 21:20,0.2914517207031985
2-1-2014 21:30,4.348358463119508
2-1-2014 21:40,5.6810415569640496
2-1-2014 21:50,0.7778679253171191
2-1-2014 22:0,1.98300017973345
2-1-2014 22:10,2.6113094605148808
2-1-2014 22:20,2.1301552251806823
2-1-2014 22:30,1.3784933366405598
2-1-2014 22:40,2.6136733036300024
2-1-2014 22:50,1.773310538669852
2-1-2014 23:0,0.5680244855421543
2-1-2014 23:10,6.262634132776392
2-1-2014 23:20,6.8166329078135295
2-1-2014 23:30,3.831922252004524
2-1-2014 23:40,2.471255455458826
2-1-2014 23:50,6.293941508389905
3-1-2014 0:0,1.449490246126064
3-1-2014 0:10,3.645909441666987
3-1-2014 0:20,6.613483818948793
3-1-2014 0:30,2.532724689929832
3-1-2014 0:40,1.327196510529617
3-1-2014 0:50,3.9665216529635585
3-1-2014 1:0,3.186282849104767
3-1-2014 1:10,6.029204647324382
3-1-2014 1:20,0.42417750389666514
3-1-2014 1:30,2.342934243202487
3-1-2014 1:40,2.0937558988948566
3-1-2014 1:50,4.9654673612463345
3-1-2014 2:0,1.0578591583897836
3-1-2014 2:10,3.3722900229483472
3-1-2014 2:20,3.9137357491958054
3-1-2014 2:30,9.2641981888456
3-1-2014 2:40,2.1217548647128104
3-1-2014 2:50,1.7488031854191253
3-1-2014 3:0,2.1849926365231194
3-1-2014 3:10,1.7862963063525417
3-1-2014 3:20,2.2993053650469917
3-1-2014 3:30,3.3424885985437167
3-1-2014 3:40,3.437454150036917
3-1-2014 3:50,5.713916818847898
3-1-2014 4:0,3.67691079868366
3-1-2014 4:10,0.8022691112585285
3-1-2014 4:20,0.9814660765080974
3-1-2014 4:30,0.28429879321351853
3-1-2014 4:40,3.06415815523688
3-1-2014 4:50,3.3437820141334753
3-1-2014 5:0,4.611445930166638
3-1-2014 5:10,8.151714268305025
3-1-2014 5:20,0.9939687912072931
3-1-2014 5:30,1.659217075062176
3-1-2014 5:40,11.315586154882833
3-1-2014 5:50,0.7498068634138553
3-1-2014 6:0,3.3618380584144476
3-1-2014 6:10,4.502417926656341
3-1-2014 6:20,5.782239310006475
3-1-2014 6:30,4.494364068026428
3-1-2014 6:40,5.778759873367946
3-1-2014 6:50,2.7492208113757957
3-1-2014 7:0,0.008624033536710965
3-1-2014 7:10,2.424515443186148
3-1-2014 7:20,3.416502538807906
3-1-2014 7:30,4.68547775129261
3-1-2014 7:40,6.37300480010475
3-1-2014 7:50,4.96644187957003
3-1-2014 8:0,3.499266474451266
3-1-2014 8:10,9.786515827987714
3-1-2014 8:20,2.1649294744403367
3-1-2014 8:30,1.5741035066233817
3-1-2014 8:40,8.881783785340325
3-1-2014 8:50,6.717947308774062
3-1-2014 9:0,2.0987734204814323
3-1-2014 9:10,5.94121604317397
3-1-2014 9:20,3.768660709967766
3-1-2014 9:30,3.444347755986601
3-1-2014 9:40,0.06720287729774464
3-1-2014 9:50,1.4623499857156939
3-1-2014 10:0,1.5681929152743488
3-1-2014 10:10,4.106609913237339
3-1-2014 10:20,0.9556947129460123
3-1-2014 10:30,0.9527719931556969
3-1-2014 10:40,5.151798110988971
3-1-2014 10:50,5.574164982961167
3-1-2014 11:0,2.9677405322508186
3-1-2014 11:10,2.6766924446409033
3-1-2014 11:20,4.522479419677526
3-1-2014 11:30,2.4193252574452018
3-1-2014 11:40,4.4278892882503404
3-1-2014 11:50,5.422490487715254
3-1-2014 12:0,2.686310401373845
3-1-2014 12:10,6.405129709114648
3-1-2014 12:20,7.182698853508616
3-1-2014 12:30,6.441926209197217
3-1-2014 12:40,2.4153294019388736
3-1-2014 12:50,5.171942194422412
3-1-2014 13:0,5.895006587961413
3-1-2014 13:10,1.5915491106503026
3-1-2014 13:20,2.275499914402533
3-1-2014 13:30,2.5693716281353396
3-1-2014 13:40,0.8068171248133434
3-1-2014 13:50,8.456694354387015
3-1-2014 14:0,5.0436265167396614
3-1-2014 14:10,2.8266430947797896
3-1-2014 14:20,2.812524217538747
3-1-2014 14:30,2.5792521159747124
3-1-2014 14:40,6.567834357883462
3-1-2014 14:50,3.5431189754386208
3-1-2014 15:0,3.2466983527629685
3-1-2014 15:10,5.118944359566612
3-1-2014 15:20,4.389383919025308
3-1-2014 15:30,2.517302967950706
3-1-2014 15:40,2.4330040241779454
3-1-2014 15:50,1.6568899576617577
3-1-2014 16:0,0.33115414151666334
3-1-2014 16:10,3.998341470914443
3-1-2014 16:20,2.001477184099531
3-1-2014 16:30,0.20966303021785684
3-1-2014 16:40,1.4425729056452326
3-1-2014 16:50,1.9049799780871544
3-1-2014 17:0,4.888401003689813
3-1-2014 17:10,1.3075934117426042
3-1-2014 17:20,5.178825552969042
3-1-2014 17:30,3.16300632612004
3-1-2014 17:40,5.630424884486225
3-1-2014 17:50,4.770866771297357
3-1-2014 18:0,0.8975576471440582
3-1-2014 18:10,6.616016154624975
3-1-2014 18:20,7.054210181089604
3-1-2014 18:30,2.2901038997313656
3-1-2014 18:40,3.003938867054871
3-1-2014 18:50,3.288476959730427
3-1-2014 19:0,0.9550051179646426
3-1-2014 19:10,4.16489761651343
3-1-2014 19:20,2.816942688789786
3-1-2014 19:30,10.239041051593302
3-1-2014 19:40,0.3216845124963108
3-1-2014 19:50,0.9455351210964202
3-1-2014 20:0,5.197149865646047
3-1-2014 20:10,6.092545459291253
3-1-2014 20:20,2.7276545937449024
3-1-2014 20:30,4.3884859513058
3-1-2014 20:40,1.0015851054517324
3-1-2014 20:50,0.8801663424371916
3-1-2014 21:0,2.533629360199192
3-1-2014 21:10,3.9882800229939344
3-1-2014 21:20,4.908225289347574
3-1-2014 21:30,2.4370950631406294
3-1-2014 21:40,2.0583740588974324
3-1-2014 21:50,0.5748239326158482
3-1-2014 22:0,1.7917735671651305
3-1-2014 22:10,1.7672466152755058
3-1-2014 22:20,2.6776394204711544
3-1-2014 22:30,0.565724420230869
3-1-2014 22:40,3.736287576761409
3-1-2014 22:50,7.537466054500933
3-1-2014 23:0,2.429655942198824
3-1-2014 23:10,2.040413571381942
3-1-2014 23:20,3.053860924616841
3-1-2014 23:30,2.366067472186242
3-1-2014 23:40,9.508128267303277
3-1-2014 23:50,0.8136274210017784
4-1-2014 0:0,2.300583747788182
4-1-2014 0:10,1.226579266241171
4-1-2014 0:20,0.598899064976687
4-1-2014 0:30,1.6110307200189737
4-1-2014 0:40,1.3073141040144107
4-1-2014 0:50,5.207193087560676
4-1-2014 1:0,4.945083410194034
4-1-2014 1:10,1.210366523079694
4-1-2014 1:20,3.7643453276485563
4-1-2014 1:30,4.906906823227244
4-1-2014 1:40,0.8097590992933743
4-1-2014 1:50,5.33790549646398
4-1-2014 2:0,3.643461763953001
4-1-2014 2:10,1.377129133534113
4-1-2014 2:20,4.963313189388654
4-1-2014 2:30,3.7073108937541432
4-1-2014 2:40,0.4605323889330553
4-1-2014 2:50,4.542406361134203
4-1-2014 3:0,2.191065546137208
4-1-2014 3:10,7.75787736376379
4-1-2014 3:20,2.7816114421743734
4-1-2014 3:30,2.020036772649933
4-1-2014 3:40,4.502937416434882
4-1-2014 3:50,1.9573775526100823
4-1-2014 4:0,8.234468789709483
4-1-2014 4:10,4.284991568113964
4-1-2014 4:20,1.9289954557909674
4-1-2014 4:30,3.7272323678016996
4-1-2014 4:40,3.5321151044737364
4-1-2014 4:50,5.863362471285438
4-1-2014 5:0,4.922459534299147
4-1-2014 5:10,4.806360586982569
4-1-2014 5:20,2.721842181575014
4-1-2014 5:30,3.9545328803990767
4-1-2014 5:40,7.37626319213458
4-1-2014 5:50,7.022761927784078
4-1-2014 6:0,3.010138746009969
4-1-2014 6:10,7.157324948682272
4-1-2014 6:20,0.32853127760181033
4-1-2014 6:30,2.7704542919646618
4-1-2014 6:40,7.935472675985338
4-1-2014 6:50,3.2874849244483
4-1-2014 7:0,2.3140774760683853
4-1-2014 7:10,2.8222150258661314
4-1-2014 7:20,2.797311658778806
4-1-2014 7:30,3.1783116118527603
4-1-2014 7:40,3.6998734627880268
4-1-2014 7:50,1.7432599611723911
4-1-2014 8:0,5.471812804694578
4-1-2014 8:10,2.6264848881162277
4-1-2014 8:20,2.9732811787009736
4-1-2014 8:30,3.7450209455099235
4-1-2014 8:40,11.524340048159686
4-1-2014 8:50,1.0454516002394783
4-1-2014 9:0,5.835498630512766
4-1-2014 9:10,1.810739065044783
4-1-2014 9:20,2.5331329148346606
4-1-2014 9:30,2.241261411995544
4-1-2014 9:40,6.682023729043877
4-1-2014 9:50,4.192195519898037
4-1-2014 10:0,6.7156391681731735
4-1-2014 10:10,3.0969636959132902
4-1-2014 10:20,1.9745732921153307
4-1-2014 10:30,2.7548393307842693
4-1-2014 10:40,6.667015230765602
4-1-2014 10:50,2.8589110092730814
4-1-2014 11:0,0.8720578709598447
4-1-2014 11:10,7.174517280324461
4-1-2014 11:20,4.067323293713808
4-1-2014 11:30,2.6857896991159826
4-1-2014 11:40,3.2059342663592396
4-1-2014 11:50,4.779784550567223
4-1-2014 12:0,4.196714234652832
4-1-2014 12:10,9.74498309484638
4-1-2014 12:20,7.076860062748559
4-1-2014 12:30,2.7156870977396337
4-1-2014 12:40,0.04190822151511501
4-1-2014 12:50,2.659716453481587
4-1-2014 13:0,1.0925317605796012
4-1-2014 13:10,4.223776883553832
4-1-2014 13:20,1.1826614735400056
4-1-2014 13:30,1.2803590556685198
4-1-2014 13:40,10.550661775067173
4-1-2014 13:50,5.260766593999416
4-1-2014 14:0,6.909125101728038
4-1-2014 14:10,2.4790775702865244
4-1-2014 14:20,3.5905764057659355
4-1-2014 14:30,6.448702501617482
4-1-2014 14:40,2.5921294290750536
4-1-2014 14:50,2.6848581700538188
4-1-2014 15:0,8.008956555169707
4-1-2014 15:10,0.8174603206700898
4-1-2014 15:20,3.8587554512712345
4-1-2014 15:30,3.8546201532505053
4-1-2014 15:40,7.357708085830279
4-1-2014 15:50,1.1007924920700645
4-1-2014 16:0,2.6766517747477523
4-1-2014 16:10,1.9247407689314462
4-1-2014 16:20,2.005747919026912
4-1-2014 16:30,3.1938511246560917
4-1-2014 16:40,3.745051037232074
4-1-2014 16:50,3.8162380587583087
4-1-2014 17:0,1.42088028007792
4-1-2014 17:10,1.3152616143116436
4-1-2014 17:20,7.204298997995339
4-1-2014 17:30,7.5982446272320905
4-1-2014 17:40,2.812546312203757
4-1-2014 17:50,0.5415333707226935
4-1-2014 18:0,7.218141272126275
4-1-2014 18:10,2.135065873499227
4-1-2014 18:20,2.36220544806679
4-1-2014 18:30,1.8480920045888247
4-1-2014 18:40,4.770196510749874
4-1-2014 18:50,2.9884376878433723
4-1-2014 19:0,1.1108254704406633
4-1-2014 19:10,0.8500643397874921
4-1-2014 19:20,2.9186018247361796
4-1-2014 19:30,2.4498816351181034
4-1-2014 19:40,1.9278192661367453
4-1-2014 19:50,4.120514277126055
4-1-2014 20:0,1.6178805151415954
4-1-2014 20:10,2.924555270718141
4-1-2014 20:20,4.70465781058197
4-1-2014 20:30,1.3292620003261875
4-1-2014 20:40,1.915090166893476
4-1-2014 20:50,2.7080152246528035
4-1-2014 21:0,0.5316968826910937
4-1-2014 21:10,5.340460149472047
4-1-2014 21:20,0.9584556148275644
4-1-2014 21:30,2.4462699237503904
4-1-2014 21:40,3.1039276705873666
4-1-2014 21:50,3.2466680770208334
4-1-2014 22:0,4.347230875496825
4-1-2014 22:10,3.132734042875154
4-1-2014 22:20,3.119766251144761
4-1-2014 22:30,3.2593201428556355
4-1-2014 22:40,4.792950326350393
4-1-2014 22:50,2.2315974653108768
4-1-2014 23:0,7.631212269929743
4-1-2014 23:10,1.6444116328986793
4-1-2014 23:20,4.161593677846294
4-1-2014 23:30,5.375066590869505
4-1-2014 23:40,3.1756579925847075
4-1-2014 23:50,8.75579464053532
5-1-2014 0:0,0.8666508734946111
5-1-2014 0:10,5.092175295091222
5-1-2014 0:20,4.188468109054297
5-1-2014 0:30,3.2241406701957493
5-1-2014 0:40,3.7595754613519765
5-1-2014 0:50,4.438497824149175
5-1-2014 1:0,2.7721786851424834
5-1-2014 1:10,1.0660896675302454
5-1-2014 1:20,4.338637010338428
5-1-2014 1:30,3.221131180384419
5-1-2014 1:40,3.947239700246569
5-1-2014 1:50,2.7435861611873835
5-1-2014 2:0,5.861164476573207
5-1-2014 2:10,1.0765483584096927
5-1-2014 2:20,2.0509566878145615
5-1-2014 2:30,5.095918591892384
5-1-2014 2:40,5.545941613793569
5-1-2014 2:50,1.7533580516603546
5-1-2014 3:0,2.0493057868795903
5-1-2014 3:10,1.9030752934337039
5-1-2014 3:20,2.5557355926855188
5-1-2014 3:30,6.32810111409439
5-1-2014 3:40,3.6155548347653665
5-1-2014 3:50,3.809447613546278
5-1-2014 4:0,5.6737646955722205
5-1-2014 4:10,7.23741437929838
5-1-2014 4:20,0.44606301711020535
5-1-2014 4:30,6.284952726949012
5-1-2014 4:40,3.4513089822955805
5-1-2014 4:50,3.0149551914607695
5-1-2014 5:0,3.9195201937082933
5-1-2014 5:10,0.49627173103007394
5-1-2014 5:20,6.745310022160194
5-1-2014 5:30,3.0298221395116403
5-1-2014 5:40,0.7469021416228347
5-1-2014 5:50,2.063847125575917
5-1-2014 6:0,8.012891891954602
5-1-2014 6:10,6.496725899356847
5-1-2014 6:20,1.5182844969318465
5-1-2014 6:30,3.3975071153399345
5-1-2014 6:40,1.8811500267201522
5-1-2014 6:50,7.331967612342214
5-1-2014 7:0,3.491598443513217
5-1-2014 7:10,9.109456426163721
5-1-2014 7:20,1.770653790272835
5-1-2014 7:30,5.507356539322995
5-1-2014 7:40,2.7071082517250873
5-1-2014 7:50,2.952217838772065
5-1-2014 8:0,5.26304620747367
5-1-2014 8:10,1.7845065238857152
5-1-2014 8:20,5.723834311212757
5-1-2014 8:30,3.3121636604769176
5-1-2014 8:40,7.824934954302965
5-1-2014 8:50,1.5672012353411937
5-1-2014 9:0,1.8989669850855755
5-1-2014 9:10,1.6458630769434186
5-1-2014 9:20,1.6685116889669573
5-1-2014 9:30,0.5796154996634805
5-1-2014 9:40,3.717537715149382
5-1-2014 9:50,3.5433397522735137
5-1-2014 10:0,1.054368289959942
5-1-2014 10:10,5.000471635412576
5-1-2014 10:20,3.131740632357872
5-1-2014 10:30,5.316689743235392
5-1-2014 10:40,1.8983799163576927
5-1-2014 10:50,2.0778226287107002
5-1-2014 11:0,5.176943938051966
5-1-2014 11:10,3.07286090921879
5-1-2014 11:20,4.124338868443475
5-1-2014 11:30,4.6920351283417
5-1-2014 11:40,6.011322077939308
5-1-2014 11:50,2.048972382206804
5-1-2014 12:0,9.77811612411938
5-1-2014 12:10,4.752928750236859
5-1-2014 12:20,1.206391679993394
5-1-2014 12:30,2.6609251734828825
5-1-2014 12:40,6.325787184419095
5-1-2014 12:50,0.8838380899594896
5-1-2014 13:0,2.645379049868732
5-1-2014 13:10,4.26248900803543
5-1-2014 13:20,1.6120922525541999
5-1-2014 13:30,2.2375557503206776
5-1-2014 13:40,3.3384741309367576
5-1-2014 13:50,5.409369129823364
5-1-2014 14:0,1.2354528586384996
5-1-2014 14:10,1.830878697127763
5-1-2014 14:20,2.9491830568244084
5-1-2014 14:30,4.447476990341287
5-1-2014 14:40,4.0297500399617
5-1-2014 14:50,3.5488811462388963
5-1-2014 15:0,5.792394404354551
5-1-2014 15:10,1.3117826408236943
5-1-2014 15:20,4.464435863357286
5-1-2014 15:30,0.9933291894071753
5-1-2014 15:40,4.102877607508606
5-1-2014 15:50,1.1361933363553645
5-1-2014 16:0,7.624813409317396
5-1-2014 16:10,3.002391166932685
5-1-2014 16:20,2.4702378814591133
5-1-2014 16:30,6.8793738602410315
5-1-2014 16:40,5.135715297494585
5-1-2014 16:50,4.461877696676291
5-1-2014 17:0,5.11104621894314
5-1-2014 17:10,4.266483409226401
5-1-2014 17:20,1.8164281063189782
5-1-2014 17:30,7.183125359707114
5-1-2014 17:40,4.650236176306183
5-1-2014 17:50,2.553180595437148
5-1-2014 18:0,6.332233758694134
5-1-2014 18:10,3.281260508429778
5-1-2014 18:20,1.31901609381253
5-1-2014 18:30,0.520202523485816
5-1-2014 18:40,2.79233225346566
5-1-2014 18:50,3.0338242100413972
5-1-2014 19:0,3.2832125271735952
5-1-2014 19:10,2.669998560975792
5-1-2014 19:20,1.8807602330201711
5-1-2014 19:30,6.699515082238279
5-1-2014 19:40,4.314149557296823
5-1-2014 19:50,1.0660653253243122
5-1-2014 20:0,3.3552914481337415
5-1-2014 20:10,3.0162740836735904
5-1-2014 20:20,3.1917138090341104
5-1-2014 20:30,4.532341371788617
5-1-2014 20:40,9.573309623833383
5-1-2014 20:50,1.9825303552289502
5-1-2014 21:0,0.6343767881414599
5-1-2014 21:10,1.9897821652225034
5-1-2014 21:20,3.0529049165890636
5-1-2014 21:30,5.733809344672458
5-1-2014 21:40,4.011472039678143
5-1-2014 21:50,5.751694923059033
5-1-2014 22:0,9.464466098107783
5-1-2014 22:10,0.5325199181176308
5-1-2014 22:20,4.553171518482014
5-1-2014 22:30,2.5975790554052214
5-1-2014 22:40,3.5375999873742896
5-1-2014 22:50,1.5586778492104119
5-1-2014 23:0,5.895582489646723
5-1-2014 23:10,1.320834177027092
5-1-2014 23:20,3.093061002301137
